2024-09-27 22:56:58 - #----------Config info----------#
2024-09-27 22:56:58 - network: vmunet,
2024-09-27 22:56:58 - model_config: {'num_classes': 1, 'input_channels': 3, 'depths': [1, 1, 1, 1], 'depths_decoder': [1, 1, 1, 1], 'drop_path_rate': 0.2, 'load_ckpt_path': './pre_trained_weights/vmamba_small_e238_ema.pth'},
2024-09-27 22:56:58 - datasets: isic17,
2024-09-27 22:56:58 - data_path: ./data/isic2017/,
2024-09-27 22:56:58 - criterion: BceDiceLoss(
  (bce): BCELoss(
    (bceloss): BCELoss()
  )
  (dice): DiceLoss()
),
2024-09-27 22:56:58 - pretrained_path: ./pre_trained/,
2024-09-27 22:56:58 - num_classes: 1,
2024-09-27 22:56:58 - input_size_h: 256,
2024-09-27 22:56:58 - input_size_w: 256,
2024-09-27 22:56:58 - input_channels: 3,
2024-09-27 22:56:58 - distributed: False,
2024-09-27 22:56:58 - local_rank: -1,
2024-09-27 22:56:58 - num_workers: 0,
2024-09-27 22:56:58 - seed: 42,
2024-09-27 22:56:58 - world_size: None,
2024-09-27 22:56:58 - rank: None,
2024-09-27 22:56:58 - amp: False,
2024-09-27 22:56:58 - gpu_id: 0,
2024-09-27 22:56:58 - batch_size: 24,
2024-09-27 22:56:58 - epochs: 300,
2024-09-27 22:56:58 - work_dir: results/vmunet_isic17_Friday_27_September_2024_22h_56m_58s/,
2024-09-27 22:56:58 - print_interval: 1,
2024-09-27 22:56:58 - val_interval: 30,
2024-09-27 22:56:58 - save_interval: 100,
2024-09-27 22:56:58 - threshold: 0.5,
2024-09-27 22:56:58 - train_transformer: Compose(
    <utils.myNormalize object at 0x7f2d63b08eb0>
    <utils.myToTensor object at 0x7f2d63b08df0>
    <utils.myRandomHorizontalFlip object at 0x7f2d63b08100>
    <utils.myRandomVerticalFlip object at 0x7f2d63b41d90>
    <utils.myRandomRotation object at 0x7f2d63b41e20>
    <utils.myResize object at 0x7f2d63b41e80>
),
2024-09-27 22:56:58 - test_transformer: Compose(
    <utils.myNormalize object at 0x7f2d63b41f70>
    <utils.myToTensor object at 0x7f2d63b41f40>
    <utils.myResize object at 0x7f2d63b41fa0>
),
2024-09-27 22:56:58 - opt: AdamW,
2024-09-27 22:56:58 - lr: 0.001,
2024-09-27 22:56:58 - betas: (0.9, 0.999),
2024-09-27 22:56:58 - eps: 1e-08,
2024-09-27 22:56:58 - weight_decay: 0.01,
2024-09-27 22:56:58 - amsgrad: False,
2024-09-27 22:56:58 - sch: CosineAnnealingLR,
2024-09-27 22:56:58 - T_max: 50,
2024-09-27 22:56:58 - eta_min: 1e-05,
2024-09-27 22:56:58 - last_epoch: -1,
2024-09-27 22:57:09 - flops: 1.40285952, params: 12.620329, Total params: : 16.6846
2024-09-28 05:33:21 - train: epoch 184, iter:17, loss: 0.1723, lr: 0.0007434680686803483
2024-09-28 05:33:22 - train: epoch 184, iter:18, loss: 0.1723, lr: 0.0007434680686803483
2024-09-28 05:33:24 - train: epoch 184, iter:19, loss: 0.1714, lr: 0.0007434680686803483
2024-09-28 05:33:25 - train: epoch 184, iter:20, loss: 0.1760, lr: 0.0007434680686803483
2024-09-28 05:33:27 - train: epoch 184, iter:21, loss: 0.1773, lr: 0.0007434680686803483
2024-09-28 05:33:28 - train: epoch 184, iter:22, loss: 0.1785, lr: 0.0007434680686803483
2024-09-28 05:33:30 - train: epoch 184, iter:23, loss: 0.1775, lr: 0.0007434680686803483
2024-09-28 05:33:32 - train: epoch 184, iter:24, loss: 0.1813, lr: 0.0007434680686803483
2024-09-28 05:33:33 - train: epoch 184, iter:25, loss: 0.1822, lr: 0.0007434680686803483
2024-09-28 05:33:35 - train: epoch 184, iter:26, loss: 0.1812, lr: 0.0007434680686803483
2024-09-28 05:33:36 - train: epoch 184, iter:27, loss: 0.1827, lr: 0.0007434680686803483
2024-09-28 05:33:38 - train: epoch 184, iter:28, loss: 0.1820, lr: 0.0007434680686803483
2024-09-28 05:33:39 - train: epoch 184, iter:29, loss: 0.1822, lr: 0.0007434680686803483
2024-09-28 05:33:41 - train: epoch 184, iter:30, loss: 0.1812, lr: 0.0007434680686803483
2024-09-28 05:33:43 - train: epoch 184, iter:31, loss: 0.1795, lr: 0.0007434680686803483
2024-09-28 05:33:44 - train: epoch 184, iter:32, loss: 0.1786, lr: 0.0007434680686803483
2024-09-28 05:33:46 - train: epoch 184, iter:33, loss: 0.1801, lr: 0.0007434680686803483
2024-09-28 05:33:47 - train: epoch 184, iter:34, loss: 0.1794, lr: 0.0007434680686803483
2024-09-28 05:33:49 - train: epoch 184, iter:35, loss: 0.1780, lr: 0.0007434680686803483
2024-09-28 05:33:50 - train: epoch 184, iter:36, loss: 0.1779, lr: 0.0007434680686803483
2024-09-28 05:33:52 - train: epoch 184, iter:37, loss: 0.1775, lr: 0.0007434680686803483
2024-09-28 05:33:53 - train: epoch 184, iter:38, loss: 0.1781, lr: 0.0007434680686803483
2024-09-28 05:33:55 - train: epoch 184, iter:39, loss: 0.1796, lr: 0.0007434680686803483
2024-09-28 05:33:56 - train: epoch 184, iter:40, loss: 0.1801, lr: 0.0007434680686803483
2024-09-28 05:33:58 - train: epoch 184, iter:41, loss: 0.1796, lr: 0.0007434680686803483
2024-09-28 05:34:00 - train: epoch 184, iter:42, loss: 0.1795, lr: 0.0007434680686803483
2024-09-28 05:34:01 - train: epoch 184, iter:43, loss: 0.1790, lr: 0.0007434680686803483
2024-09-28 05:34:03 - train: epoch 184, iter:44, loss: 0.1785, lr: 0.0007434680686803483
2024-09-28 05:34:04 - train: epoch 184, iter:45, loss: 0.1775, lr: 0.0007434680686803483
2024-09-28 05:34:06 - train: epoch 184, iter:46, loss: 0.1773, lr: 0.0007434680686803483
2024-09-28 05:34:07 - train: epoch 184, iter:47, loss: 0.1761, lr: 0.0007434680686803483
2024-09-28 05:34:09 - train: epoch 184, iter:48, loss: 0.1764, lr: 0.0007434680686803483
2024-09-28 05:34:11 - train: epoch 184, iter:49, loss: 0.1760, lr: 0.0007434680686803483
2024-09-28 05:34:12 - train: epoch 184, iter:50, loss: 0.1766, lr: 0.0007434680686803483
2024-09-28 05:34:14 - train: epoch 184, iter:51, loss: 0.1773, lr: 0.0007434680686803483
2024-09-28 05:34:15 - train: epoch 184, iter:52, loss: 0.1775, lr: 0.0007434680686803483
2024-09-28 05:34:17 - train: epoch 184, iter:53, loss: 0.1771, lr: 0.0007434680686803483
2024-09-28 05:34:18 - train: epoch 184, iter:54, loss: 0.1774, lr: 0.0007434680686803483
2024-09-28 05:34:20 - train: epoch 184, iter:55, loss: 0.1778, lr: 0.0007434680686803483
2024-09-28 05:34:21 - train: epoch 184, iter:56, loss: 0.1773, lr: 0.0007434680686803483
2024-09-28 05:34:23 - train: epoch 184, iter:57, loss: 0.1781, lr: 0.0007434680686803483
2024-09-28 05:34:25 - train: epoch 184, iter:58, loss: 0.1776, lr: 0.0007434680686803483
2024-09-28 05:34:26 - train: epoch 184, iter:59, loss: 0.1768, lr: 0.0007434680686803483
2024-09-28 05:34:28 - train: epoch 184, iter:60, loss: 0.1767, lr: 0.0007434680686803483
2024-09-28 05:34:29 - train: epoch 184, iter:61, loss: 0.1777, lr: 0.0007434680686803483
2024-09-28 05:34:30 - train: epoch 184, iter:62, loss: 0.1794, lr: 0.0007434680686803483
2024-09-28 05:34:59 - val epoch: 184, loss: 0.2870
2024-09-28 05:35:02 - train: epoch 185, iter:0, loss: 0.1890, lr: 0.0007702342635146025
2024-09-28 05:35:03 - train: epoch 185, iter:1, loss: 0.1745, lr: 0.0007702342635146025
2024-09-28 05:35:05 - train: epoch 185, iter:2, loss: 0.1757, lr: 0.0007702342635146025
2024-09-28 05:35:06 - train: epoch 185, iter:3, loss: 0.1798, lr: 0.0007702342635146025
2024-09-28 05:35:08 - train: epoch 185, iter:4, loss: 0.1813, lr: 0.0007702342635146025
2024-09-28 05:35:09 - train: epoch 185, iter:5, loss: 0.1794, lr: 0.0007702342635146025
2024-09-28 05:35:11 - train: epoch 185, iter:6, loss: 0.1783, lr: 0.0007702342635146025
2024-09-28 05:35:12 - train: epoch 185, iter:7, loss: 0.1778, lr: 0.0007702342635146025
2024-09-28 05:35:14 - train: epoch 185, iter:8, loss: 0.1743, lr: 0.0007702342635146025
2024-09-28 05:35:16 - train: epoch 185, iter:9, loss: 0.1722, lr: 0.0007702342635146025
2024-09-28 05:35:17 - train: epoch 185, iter:10, loss: 0.1706, lr: 0.0007702342635146025
2024-09-28 05:35:19 - train: epoch 185, iter:11, loss: 0.1725, lr: 0.0007702342635146025
2024-09-28 05:35:20 - train: epoch 185, iter:12, loss: 0.1729, lr: 0.0007702342635146025
2024-09-28 05:35:22 - train: epoch 185, iter:13, loss: 0.1742, lr: 0.0007702342635146025
2024-09-28 05:35:23 - train: epoch 185, iter:14, loss: 0.1737, lr: 0.0007702342635146025
2024-09-28 05:35:25 - train: epoch 185, iter:15, loss: 0.1759, lr: 0.0007702342635146025
2024-09-28 05:35:26 - train: epoch 185, iter:16, loss: 0.1726, lr: 0.0007702342635146025
2024-09-28 05:35:28 - train: epoch 185, iter:17, loss: 0.1754, lr: 0.0007702342635146025
2024-09-28 05:35:30 - train: epoch 185, iter:18, loss: 0.1801, lr: 0.0007702342635146025
2024-09-28 05:35:31 - train: epoch 185, iter:19, loss: 0.1818, lr: 0.0007702342635146025
2024-09-28 05:35:33 - train: epoch 185, iter:20, loss: 0.1830, lr: 0.0007702342635146025
2024-09-28 05:35:34 - train: epoch 185, iter:21, loss: 0.1848, lr: 0.0007702342635146025
2024-09-28 05:35:36 - train: epoch 185, iter:22, loss: 0.1847, lr: 0.0007702342635146025
2024-09-28 05:35:37 - train: epoch 185, iter:23, loss: 0.1827, lr: 0.0007702342635146025
2024-09-28 05:35:39 - train: epoch 185, iter:24, loss: 0.1810, lr: 0.0007702342635146025
2024-09-28 05:35:40 - train: epoch 185, iter:25, loss: 0.1789, lr: 0.0007702342635146025
2024-09-28 05:35:42 - train: epoch 185, iter:26, loss: 0.1788, lr: 0.0007702342635146025
2024-09-28 05:35:44 - train: epoch 185, iter:27, loss: 0.1778, lr: 0.0007702342635146025
2024-09-28 05:35:45 - train: epoch 185, iter:28, loss: 0.1780, lr: 0.0007702342635146025
2024-09-28 05:35:47 - train: epoch 185, iter:29, loss: 0.1821, lr: 0.0007702342635146025
2024-09-28 05:35:48 - train: epoch 185, iter:30, loss: 0.1825, lr: 0.0007702342635146025
2024-09-28 05:35:50 - train: epoch 185, iter:31, loss: 0.1824, lr: 0.0007702342635146025
2024-09-28 05:35:51 - train: epoch 185, iter:32, loss: 0.1815, lr: 0.0007702342635146025
2024-09-28 05:35:53 - train: epoch 185, iter:33, loss: 0.1814, lr: 0.0007702342635146025
2024-09-28 05:35:54 - train: epoch 185, iter:34, loss: 0.1820, lr: 0.0007702342635146025
2024-09-28 05:35:56 - train: epoch 185, iter:35, loss: 0.1813, lr: 0.0007702342635146025
2024-09-28 05:35:57 - train: epoch 185, iter:36, loss: 0.1815, lr: 0.0007702342635146025
2024-09-28 05:35:59 - train: epoch 185, iter:37, loss: 0.1805, lr: 0.0007702342635146025
2024-09-28 05:36:00 - train: epoch 185, iter:38, loss: 0.1807, lr: 0.0007702342635146025
2024-09-28 05:36:02 - train: epoch 185, iter:39, loss: 0.1805, lr: 0.0007702342635146025
2024-09-28 05:36:03 - train: epoch 185, iter:40, loss: 0.1802, lr: 0.0007702342635146025
2024-09-28 05:36:05 - train: epoch 185, iter:41, loss: 0.1807, lr: 0.0007702342635146025
2024-09-28 05:36:07 - train: epoch 185, iter:42, loss: 0.1795, lr: 0.0007702342635146025
2024-09-28 05:36:08 - train: epoch 185, iter:43, loss: 0.1792, lr: 0.0007702342635146025
2024-09-28 05:36:10 - train: epoch 185, iter:44, loss: 0.1816, lr: 0.0007702342635146025
2024-09-28 05:36:11 - train: epoch 185, iter:45, loss: 0.1814, lr: 0.0007702342635146025
2024-09-28 05:36:13 - train: epoch 185, iter:46, loss: 0.1813, lr: 0.0007702342635146025
2024-09-28 05:36:14 - train: epoch 185, iter:47, loss: 0.1814, lr: 0.0007702342635146025
2024-09-28 05:36:16 - train: epoch 185, iter:48, loss: 0.1812, lr: 0.0007702342635146025
2024-09-28 05:36:18 - train: epoch 185, iter:49, loss: 0.1811, lr: 0.0007702342635146025
2024-09-28 05:36:19 - train: epoch 185, iter:50, loss: 0.1804, lr: 0.0007702342635146025
2024-09-28 05:36:21 - train: epoch 185, iter:51, loss: 0.1810, lr: 0.0007702342635146025
2024-09-28 05:36:22 - train: epoch 185, iter:52, loss: 0.1811, lr: 0.0007702342635146025
2024-09-28 05:36:24 - train: epoch 185, iter:53, loss: 0.1801, lr: 0.0007702342635146025
2024-09-28 05:36:25 - train: epoch 185, iter:54, loss: 0.1792, lr: 0.0007702342635146025
2024-09-28 05:36:27 - train: epoch 185, iter:55, loss: 0.1793, lr: 0.0007702342635146025
2024-09-28 05:36:28 - train: epoch 185, iter:56, loss: 0.1782, lr: 0.0007702342635146025
2024-09-28 05:36:30 - train: epoch 185, iter:57, loss: 0.1789, lr: 0.0007702342635146025
2024-09-28 05:36:31 - train: epoch 185, iter:58, loss: 0.1788, lr: 0.0007702342635146025
2024-09-28 05:36:33 - train: epoch 185, iter:59, loss: 0.1792, lr: 0.0007702342635146025
2024-09-28 05:36:35 - train: epoch 185, iter:60, loss: 0.1782, lr: 0.0007702342635146025
2024-09-28 05:36:36 - train: epoch 185, iter:61, loss: 0.1790, lr: 0.0007702342635146025
2024-09-28 05:36:37 - train: epoch 185, iter:62, loss: 0.1776, lr: 0.0007702342635146025
2024-09-28 05:37:06 - val epoch: 185, loss: 0.2896
2024-09-28 05:37:09 - train: epoch 186, iter:0, loss: 0.2704, lr: 0.000795953699884774
2024-09-28 05:37:10 - train: epoch 186, iter:1, loss: 0.1989, lr: 0.000795953699884774
2024-09-28 05:37:12 - train: epoch 186, iter:2, loss: 0.1864, lr: 0.000795953699884774
2024-09-28 05:37:13 - train: epoch 186, iter:3, loss: 0.1789, lr: 0.000795953699884774
2024-09-28 05:37:15 - train: epoch 186, iter:4, loss: 0.1830, lr: 0.000795953699884774
2024-09-28 05:37:16 - train: epoch 186, iter:5, loss: 0.1804, lr: 0.000795953699884774
2024-09-28 05:37:18 - train: epoch 186, iter:6, loss: 0.1796, lr: 0.000795953699884774
2024-09-28 05:37:19 - train: epoch 186, iter:7, loss: 0.1783, lr: 0.000795953699884774
2024-09-28 05:37:21 - train: epoch 186, iter:8, loss: 0.1798, lr: 0.000795953699884774
2024-09-28 05:37:23 - train: epoch 186, iter:9, loss: 0.1783, lr: 0.000795953699884774
2024-09-28 05:37:24 - train: epoch 186, iter:10, loss: 0.1784, lr: 0.000795953699884774
2024-09-28 05:37:26 - train: epoch 186, iter:11, loss: 0.1826, lr: 0.000795953699884774
2024-09-28 05:37:27 - train: epoch 186, iter:12, loss: 0.1783, lr: 0.000795953699884774
2024-09-28 05:37:29 - train: epoch 186, iter:13, loss: 0.1750, lr: 0.000795953699884774
2024-09-28 05:37:30 - train: epoch 186, iter:14, loss: 0.1762, lr: 0.000795953699884774
2024-09-28 05:37:32 - train: epoch 186, iter:15, loss: 0.1756, lr: 0.000795953699884774
2024-09-28 05:37:33 - train: epoch 186, iter:16, loss: 0.1754, lr: 0.000795953699884774
2024-09-28 05:37:35 - train: epoch 186, iter:17, loss: 0.1729, lr: 0.000795953699884774
2024-09-28 05:37:37 - train: epoch 186, iter:18, loss: 0.1735, lr: 0.000795953699884774
2024-09-28 05:37:38 - train: epoch 186, iter:19, loss: 0.1721, lr: 0.000795953699884774
2024-09-28 05:37:40 - train: epoch 186, iter:20, loss: 0.1726, lr: 0.000795953699884774
2024-09-28 05:37:41 - train: epoch 186, iter:21, loss: 0.1744, lr: 0.000795953699884774
2024-09-28 05:37:43 - train: epoch 186, iter:22, loss: 0.1749, lr: 0.000795953699884774
2024-09-28 05:37:44 - train: epoch 186, iter:23, loss: 0.1734, lr: 0.000795953699884774
2024-09-28 05:37:46 - train: epoch 186, iter:24, loss: 0.1732, lr: 0.000795953699884774
2024-09-28 05:37:48 - train: epoch 186, iter:25, loss: 0.1728, lr: 0.000795953699884774
2024-09-28 05:37:49 - train: epoch 186, iter:26, loss: 0.1732, lr: 0.000795953699884774
2024-09-28 05:37:51 - train: epoch 186, iter:27, loss: 0.1745, lr: 0.000795953699884774
2024-09-28 05:37:52 - train: epoch 186, iter:28, loss: 0.1725, lr: 0.000795953699884774
2024-09-28 05:37:54 - train: epoch 186, iter:29, loss: 0.1742, lr: 0.000795953699884774
2024-09-28 05:37:55 - train: epoch 186, iter:30, loss: 0.1737, lr: 0.000795953699884774
2024-09-28 05:37:57 - train: epoch 186, iter:31, loss: 0.1735, lr: 0.000795953699884774
2024-09-28 05:37:58 - train: epoch 186, iter:32, loss: 0.1724, lr: 0.000795953699884774
2024-09-28 05:38:00 - train: epoch 186, iter:33, loss: 0.1715, lr: 0.000795953699884774
2024-09-28 05:38:02 - train: epoch 186, iter:34, loss: 0.1720, lr: 0.000795953699884774
2024-09-28 05:38:03 - train: epoch 186, iter:35, loss: 0.1716, lr: 0.000795953699884774
2024-09-28 05:38:04 - train: epoch 186, iter:36, loss: 0.1720, lr: 0.000795953699884774
2024-09-28 05:38:06 - train: epoch 186, iter:37, loss: 0.1711, lr: 0.000795953699884774
2024-09-28 05:38:08 - train: epoch 186, iter:38, loss: 0.1715, lr: 0.000795953699884774
2024-09-28 05:38:09 - train: epoch 186, iter:39, loss: 0.1707, lr: 0.000795953699884774
2024-09-28 05:38:11 - train: epoch 186, iter:40, loss: 0.1713, lr: 0.000795953699884774
2024-09-28 05:38:12 - train: epoch 186, iter:41, loss: 0.1703, lr: 0.000795953699884774
2024-09-28 05:38:14 - train: epoch 186, iter:42, loss: 0.1718, lr: 0.000795953699884774
2024-09-28 05:38:15 - train: epoch 186, iter:43, loss: 0.1727, lr: 0.000795953699884774
2024-09-28 05:38:17 - train: epoch 186, iter:44, loss: 0.1722, lr: 0.000795953699884774
2024-09-28 05:38:18 - train: epoch 186, iter:45, loss: 0.1713, lr: 0.000795953699884774
2024-09-28 05:38:20 - train: epoch 186, iter:46, loss: 0.1716, lr: 0.000795953699884774
2024-09-28 05:38:21 - train: epoch 186, iter:47, loss: 0.1711, lr: 0.000795953699884774
2024-09-28 05:38:23 - train: epoch 186, iter:48, loss: 0.1704, lr: 0.000795953699884774
2024-09-28 05:38:24 - train: epoch 186, iter:49, loss: 0.1703, lr: 0.000795953699884774
2024-09-28 05:38:26 - train: epoch 186, iter:50, loss: 0.1697, lr: 0.000795953699884774
2024-09-28 05:38:28 - train: epoch 186, iter:51, loss: 0.1699, lr: 0.000795953699884774
2024-09-28 05:38:29 - train: epoch 186, iter:52, loss: 0.1707, lr: 0.000795953699884774
2024-09-28 05:38:31 - train: epoch 186, iter:53, loss: 0.1698, lr: 0.000795953699884774
2024-09-28 05:38:32 - train: epoch 186, iter:54, loss: 0.1693, lr: 0.000795953699884774
2024-09-28 05:38:34 - train: epoch 186, iter:55, loss: 0.1689, lr: 0.000795953699884774
2024-09-28 05:38:35 - train: epoch 186, iter:56, loss: 0.1691, lr: 0.000795953699884774
2024-09-28 05:38:37 - train: epoch 186, iter:57, loss: 0.1715, lr: 0.000795953699884774
2024-09-28 05:38:39 - train: epoch 186, iter:58, loss: 0.1707, lr: 0.000795953699884774
2024-09-28 05:38:40 - train: epoch 186, iter:59, loss: 0.1702, lr: 0.000795953699884774
2024-09-28 05:38:42 - train: epoch 186, iter:60, loss: 0.1708, lr: 0.000795953699884774
2024-09-28 05:38:43 - train: epoch 186, iter:61, loss: 0.1715, lr: 0.000795953699884774
2024-09-28 05:38:44 - train: epoch 186, iter:62, loss: 0.1716, lr: 0.000795953699884774
2024-09-28 05:39:12 - val epoch: 186, loss: 0.2881
2024-09-28 05:39:15 - train: epoch 187, iter:0, loss: 0.1315, lr: 0.000820524874925601
2024-09-28 05:39:17 - train: epoch 187, iter:1, loss: 0.1328, lr: 0.000820524874925601
2024-09-28 05:39:18 - train: epoch 187, iter:2, loss: 0.1262, lr: 0.000820524874925601
2024-09-28 05:39:20 - train: epoch 187, iter:3, loss: 0.1544, lr: 0.000820524874925601
2024-09-28 05:39:21 - train: epoch 187, iter:4, loss: 0.1493, lr: 0.000820524874925601
2024-09-28 05:39:23 - train: epoch 187, iter:5, loss: 0.1505, lr: 0.000820524874925601
2024-09-28 05:39:25 - train: epoch 187, iter:6, loss: 0.1482, lr: 0.000820524874925601
2024-09-28 05:39:26 - train: epoch 187, iter:7, loss: 0.1514, lr: 0.000820524874925601
2024-09-28 05:39:28 - train: epoch 187, iter:8, loss: 0.1506, lr: 0.000820524874925601
2024-09-28 05:39:29 - train: epoch 187, iter:9, loss: 0.1540, lr: 0.000820524874925601
2024-09-28 05:39:31 - train: epoch 187, iter:10, loss: 0.1577, lr: 0.000820524874925601
2024-09-28 05:39:32 - train: epoch 187, iter:11, loss: 0.1565, lr: 0.000820524874925601
2024-09-28 05:39:34 - train: epoch 187, iter:12, loss: 0.1559, lr: 0.000820524874925601
2024-09-28 05:39:35 - train: epoch 187, iter:13, loss: 0.1597, lr: 0.000820524874925601
2024-09-28 05:39:37 - train: epoch 187, iter:14, loss: 0.1581, lr: 0.000820524874925601
2024-09-28 05:39:39 - train: epoch 187, iter:15, loss: 0.1600, lr: 0.000820524874925601
2024-09-28 05:39:40 - train: epoch 187, iter:16, loss: 0.1647, lr: 0.000820524874925601
2024-09-28 05:39:42 - train: epoch 187, iter:17, loss: 0.1625, lr: 0.000820524874925601
2024-09-28 05:39:43 - train: epoch 187, iter:18, loss: 0.1633, lr: 0.000820524874925601
2024-09-28 05:39:45 - train: epoch 187, iter:19, loss: 0.1614, lr: 0.000820524874925601
2024-09-28 05:39:46 - train: epoch 187, iter:20, loss: 0.1616, lr: 0.000820524874925601
2024-09-28 05:39:48 - train: epoch 187, iter:21, loss: 0.1643, lr: 0.000820524874925601
2024-09-28 05:39:49 - train: epoch 187, iter:22, loss: 0.1637, lr: 0.000820524874925601
2024-09-28 05:39:51 - train: epoch 187, iter:23, loss: 0.1647, lr: 0.000820524874925601
2024-09-28 05:39:53 - train: epoch 187, iter:24, loss: 0.1656, lr: 0.000820524874925601
2024-09-28 05:39:54 - train: epoch 187, iter:25, loss: 0.1642, lr: 0.000820524874925601
2024-09-28 05:39:56 - train: epoch 187, iter:26, loss: 0.1645, lr: 0.000820524874925601
2024-09-28 05:39:57 - train: epoch 187, iter:27, loss: 0.1641, lr: 0.000820524874925601
2024-09-28 05:39:59 - train: epoch 187, iter:28, loss: 0.1656, lr: 0.000820524874925601
2024-09-28 05:40:00 - train: epoch 187, iter:29, loss: 0.1682, lr: 0.000820524874925601
2024-09-28 05:40:02 - train: epoch 187, iter:30, loss: 0.1717, lr: 0.000820524874925601
2024-09-28 05:40:03 - train: epoch 187, iter:31, loss: 0.1698, lr: 0.000820524874925601
2024-09-28 05:40:05 - train: epoch 187, iter:32, loss: 0.1697, lr: 0.000820524874925601
2024-09-28 05:40:07 - train: epoch 187, iter:33, loss: 0.1707, lr: 0.000820524874925601
2024-09-28 05:40:08 - train: epoch 187, iter:34, loss: 0.1702, lr: 0.000820524874925601
2024-09-28 05:40:10 - train: epoch 187, iter:35, loss: 0.1711, lr: 0.000820524874925601
2024-09-28 05:40:11 - train: epoch 187, iter:36, loss: 0.1703, lr: 0.000820524874925601
2024-09-28 05:40:13 - train: epoch 187, iter:37, loss: 0.1725, lr: 0.000820524874925601
2024-09-28 05:40:14 - train: epoch 187, iter:38, loss: 0.1720, lr: 0.000820524874925601
2024-09-28 05:40:16 - train: epoch 187, iter:39, loss: 0.1717, lr: 0.000820524874925601
2024-09-28 05:40:17 - train: epoch 187, iter:40, loss: 0.1722, lr: 0.000820524874925601
2024-09-28 05:40:19 - train: epoch 187, iter:41, loss: 0.1714, lr: 0.000820524874925601
2024-09-28 05:40:21 - train: epoch 187, iter:42, loss: 0.1739, lr: 0.000820524874925601
2024-09-28 05:40:22 - train: epoch 187, iter:43, loss: 0.1738, lr: 0.000820524874925601
2024-09-28 05:40:24 - train: epoch 187, iter:44, loss: 0.1744, lr: 0.000820524874925601
2024-09-28 05:40:25 - train: epoch 187, iter:45, loss: 0.1736, lr: 0.000820524874925601
2024-09-28 05:40:27 - train: epoch 187, iter:46, loss: 0.1736, lr: 0.000820524874925601
2024-09-28 05:40:28 - train: epoch 187, iter:47, loss: 0.1727, lr: 0.000820524874925601
2024-09-28 05:40:30 - train: epoch 187, iter:48, loss: 0.1730, lr: 0.000820524874925601
2024-09-28 05:40:32 - train: epoch 187, iter:49, loss: 0.1744, lr: 0.000820524874925601
2024-09-28 05:40:33 - train: epoch 187, iter:50, loss: 0.1736, lr: 0.000820524874925601
2024-09-28 05:40:35 - train: epoch 187, iter:51, loss: 0.1739, lr: 0.000820524874925601
2024-09-28 05:40:36 - train: epoch 187, iter:52, loss: 0.1733, lr: 0.000820524874925601
2024-09-28 05:40:38 - train: epoch 187, iter:53, loss: 0.1732, lr: 0.000820524874925601
2024-09-28 05:40:39 - train: epoch 187, iter:54, loss: 0.1732, lr: 0.000820524874925601
2024-09-28 05:40:41 - train: epoch 187, iter:55, loss: 0.1734, lr: 0.000820524874925601
2024-09-28 05:40:42 - train: epoch 187, iter:56, loss: 0.1736, lr: 0.000820524874925601
2024-09-28 05:40:44 - train: epoch 187, iter:57, loss: 0.1735, lr: 0.000820524874925601
2024-09-28 05:40:46 - train: epoch 187, iter:58, loss: 0.1730, lr: 0.000820524874925601
2024-09-28 05:40:47 - train: epoch 187, iter:59, loss: 0.1731, lr: 0.000820524874925601
2024-09-28 05:40:49 - train: epoch 187, iter:60, loss: 0.1724, lr: 0.000820524874925601
2024-09-28 05:40:50 - train: epoch 187, iter:61, loss: 0.1720, lr: 0.000820524874925601
2024-09-28 05:40:51 - train: epoch 187, iter:62, loss: 0.1719, lr: 0.000820524874925601
2024-09-28 05:41:19 - val epoch: 187, loss: 0.3253
2024-09-28 05:41:22 - train: epoch 188, iter:0, loss: 0.1559, lr: 0.0008438508174347011
2024-09-28 05:41:23 - train: epoch 188, iter:1, loss: 0.1700, lr: 0.0008438508174347011
2024-09-28 05:41:25 - train: epoch 188, iter:2, loss: 0.1594, lr: 0.0008438508174347011
2024-09-28 05:41:27 - train: epoch 188, iter:3, loss: 0.1570, lr: 0.0008438508174347011
2024-09-28 05:41:28 - train: epoch 188, iter:4, loss: 0.1646, lr: 0.0008438508174347011
2024-09-28 05:41:30 - train: epoch 188, iter:5, loss: 0.1640, lr: 0.0008438508174347011
2024-09-28 05:41:31 - train: epoch 188, iter:6, loss: 0.1704, lr: 0.0008438508174347011
2024-09-28 05:41:33 - train: epoch 188, iter:7, loss: 0.1703, lr: 0.0008438508174347011
2024-09-28 05:41:34 - train: epoch 188, iter:8, loss: 0.1714, lr: 0.0008438508174347011
2024-09-28 05:41:36 - train: epoch 188, iter:9, loss: 0.1672, lr: 0.0008438508174347011
2024-09-28 05:41:37 - train: epoch 188, iter:10, loss: 0.1630, lr: 0.0008438508174347011
2024-09-28 05:41:39 - train: epoch 188, iter:11, loss: 0.1653, lr: 0.0008438508174347011
2024-09-28 05:41:41 - train: epoch 188, iter:12, loss: 0.1670, lr: 0.0008438508174347011
2024-09-28 05:41:42 - train: epoch 188, iter:13, loss: 0.1666, lr: 0.0008438508174347011
2024-09-28 05:41:44 - train: epoch 188, iter:14, loss: 0.1658, lr: 0.0008438508174347011
2024-09-28 05:41:45 - train: epoch 188, iter:15, loss: 0.1650, lr: 0.0008438508174347011
2024-09-28 05:41:47 - train: epoch 188, iter:16, loss: 0.1649, lr: 0.0008438508174347011
